name,address,type,number,scheme,id,postal
ALPINE SPRING CATERING PTE. LTD.,8A ADMIRALTY STREET #06-19 FOOD XCHANGE @ ADMIRALTY 757437,Catering Company,FPGX21040001523,Food Preparation Area,4ca987a0-4d58-46a0-99da-24cc22b10880,757437
ALSA NASI PADANG (S9) @ Koufu KKH,"100 BUKIT TIMAH ROAD #01-28 KK WOMEN's AND CHILDREN's HOSPITAL, stall 9 229899",Hawker,EEHK20240000558,Eating Establishment,0e268361-5988-4674-ad67-acac352c6a37,229899
Alt Cut Western Delights (S5) @ One Two Eat Bedok Heartbeat,"11 BEDOK NORTH STREET 1 #01-28/29 HEARTBEAT @ BEDOK, Stall 5 469662",Hawker,EEHK20240000699,Eating Establishment,5dbd35a9-1163-42e3-a70d-6e7dbd39c3d8,469662
AMBUR STAR BRIYANI,23 UPPER DICKSON ROAD 01-01 207482,Restaurant,EERT20240000869,Eating Establishment,708bb29a-54df-4ff9-8dc6-82a0cca279f9,207482
Ameerah Restaurant,306 WOODLANDS STREET 31 #01-41 FUCHUN NEIGHBOURHOOD CENTRE 730306,Restaurant,EERT25120000062,Eating Establishment,53f639bb-55d2-488d-a11b-ad341f92ef27,730306
AMGD Global,20 LENGKOK BAHRU #01-10 ENABLING VILLAGE 159053,Restaurant,EERT20250000564,Eating Establishment,77fb5f9e-c268-41ce-b19b-0a7e71051fff,159053
AMGD Superfood Restaurant,20 LENGKOK BAHRU #01-10 ENABLING VILLAGE 159053,Central Kitchen,FPCK20250000565,Food Preparation Area,77fb5f9e-c268-41ce-b19b-0a7e71051fff,159053
AMICI EVENTS & CATERING PTE. LTD.,5 SENOKO ROAD #06-04A TEE YIH JIA FOOD HUB 758137,Catering Company,FPCA20240000237,Food Preparation Area,0f3a3cd4-1754-4bef-bd2c-526cb50addff,758137
Amigo's,"221 BOON LAY PLACE #01-100 BOON LAY SHOPPING CENTRE, Stall 2 640221",Hawker,EEH20220000075,Eating Establishment,0803ae69-4a42-441f-9eb8-5d452651837a,640221
Amigo's,"65 TELOK BLANGAH DRIVE #01-144 BLANGAH VIEW, Stall 7 100065",Hawker,EEHK20220000565,Eating Establishment,0803ae69-4a42-441f-9eb8-5d452651837a,100065
Amigo's,"273 BUKIT BATOK EAST AVENUE 4 #01-78, Stall 10 650273",Hawker,EEHK20220000658,Eating Establishment,0803ae69-4a42-441f-9eb8-5d452651837a,650273
Amigo's,"421C NORTHSHORE DRIVE #01-01, Stall 9 823421",Hawker,EEHK20230000028,Eating Establishment,0803ae69-4a42-441f-9eb8-5d452651837a,823421
Amigo's,"134 LORONG AH SOO Stall 3 #01-454 KIMLY Lorong Ah Soo, Stall 3 530134",Hawker,EEHK20250000722,Eating Establishment,0803ae69-4a42-441f-9eb8-5d452651837a,530134
Amigo's,"365 SEMBAWANG CRESCENT #01-10 MULTI STOREY CAR PARK, (Stall 6) 750365",Hawker,EEHN21060012421,Eating Establishment,0803ae69-4a42-441f-9eb8-5d452651837a,750365
Amigo's,"651 JURONG WEST STREET 61 #01-02, Stall 4 640651",Hawker,EEHN21060012422,Eating Establishment,0803ae69-4a42-441f-9eb8-5d452651837a,640651
Amigo's,"878C TAMPINES AVENUE 8 #01-66, Stall 2 523878",Hawker,EEHN21060012424,Eating Establishment,0803ae69-4a42-441f-9eb8-5d452651837a,523878
Amigo's,"444 PASIR RIS DRIVE 6 #01-102, Stall 1 510444",Hawker,EEHN21060012425,Eating Establishment,0803ae69-4a42-441f-9eb8-5d452651837a,510444
Amigo's,"131 MARSILING RISE #01-206, Stall 1 730131",Hawker,EEHN21060012426,Eating Establishment,0803ae69-4a42-441f-9eb8-5d452651837a,730131
Amigo's,"573 WOODLANDS DRIVE 16 #01-01, Stall 9 730573",Hawker,EEHN21060012428,Eating Establishment,0803ae69-4a42-441f-9eb8-5d452651837a,730573
Amigo's,"681 HOUGANG AVENUE 8 #01-809 HOUGANG VILLAGE, Stall 9 530681",Hawker,EEHN21060012429,Eating Establishment,0803ae69-4a42-441f-9eb8-5d452651837a,530681
Amigo's,"304 SERANGOON AVENUE 2 #01-14 CHUAN VILLAGE, Stall 5 550304",Hawker,EEHN21060012430,Eating Establishment,0803ae69-4a42-441f-9eb8-5d452651837a,550304
Amigo's,"888 WOODLANDS DRIVE 50 #01-755 888 PLAZA, Stall 10 730888",Hawker,EEHN21090012679,Eating Establishment,0803ae69-4a42-441f-9eb8-5d452651837a,730888
Amigo's,"284 BISHAN STREET 22 #01-211, (Stall 10) 570284",Hawker,EEHN22020013204,Eating Establishment,0803ae69-4a42-441f-9eb8-5d452651837a,570284
Amigo's (S2) @ KIMLY 496 Jurong West,496 JURONG WEST STREET 41 #01-82 640496,Hawker,EEHK20250000240,Eating Establishment,2b113c59-37bd-4d19-a81e-bea4fcb9264b,640496
Ampang Yong Tau Foo,"1 JURONG WEST CENTRAL 2 B1-42,43,44 CANTINE JURONG POINT, Stall 8 648886",Hawker,EEHK25120000084,Eating Establishment,ac004075-5f44-4091-8917-4f36da74b4b7,648886
Ampang Yong Tau Foo & Beef Noodle (S8) @ Kopitiam T3,"65 AIRPORT BOULEVARD #B2-03 CHANGI AIRPORT TERMINAL 3, Stall 8 819663",Hawker,EEHK20250000277,Eating Establishment,bdecf2f5-a032-4428-9cf2-8c0b0c98295f,819663
Ampang Yong Tau Foo (S1) @ Koufu SGH,"1 HOSPITAL CRESCENT SINGAPORE GENERAL HOSPITAL (BLOCK 6), STALL 1 169608",Hawker,EEHK20240000852,Eating Establishment,d8ea78ff-8829-44ec-b13f-d4619a8ea441,169608
Ampang Yong Tau Foo (S12) @Cantine Pasir Ris Mall,"7 PASIR RIS CENTRAL #b2-17, stall 12 519612",Hawker,EEHK20240000851,Eating Establishment,a3bb6476-1c7d-4c47-a415-d6b81246d9b8,519612
Ampang Yong Tau Foo (S2) @ Cantine Paya Lebar Square,"60 PAYA LEBAR ROAD #B1-51 PAYA LEBAR SQUARE, Stall 2 409051",Hawker,EEHK20240000853,Eating Establishment,fb8fb028-7ebe-42d6-8e52-550e9026a087,409051
Ampang Yong Tau Foo (S4) @ Cookhouse by Koufu White Sands.,"1 PASIR RIS CENTRAL STREET 3 #03-01, Stall 4 518457",Hawker,EEHK20240000855,Eating Establishment,2e5c7a19-9552-4944-aeea-6d7be7a0b6db,518457
AMRA CATERING PTE. LTD.,8A ADMIRALTY STREET #04-06 FOOD XCHANGE @ ADMIRALTY 757437,Catering Company,FPGX21080001577,Food Preparation Area,dda434da-628e-4c8d-a2ed-c87ea6cab51d,757437
ANANAS,30 EUNOS CRESCENT #01-08 EUNOS MRT STATION 409423,Restaurant,EERT20220000531,Eating Establishment,e0404bd0-702b-48d0-974f-05077ebb591e,409423
ANANAS,11 CANBERRA LINK #02-02 CANBERRA MRT STATION 756972,Restaurant,EERT20230000057,Eating Establishment,e0404bd0-702b-48d0-974f-05077ebb591e,756972
Ananas,"12 BEDOK NORTH DRIVE #02-15, Part Left Of 465492",Snack Bar / Bakery,EESB20240001224,Eating Establishment,203b30f6-d38d-403a-afc4-4773008133bc,465492
Ananas,"920 TIONG BAHRU ROAD #01-04 REDHILL MRT STATION, (PART OF - MIDDLE) 158792",Snack Bar / Bakery,EESB20240000950,Eating Establishment,119ecdb4-95af-440d-8624-8c4144bbd03c,158792
Ananas,512 Tampines Central 1 #01-01 520512,Snack Bar / Bakery,EESB20240000733,Eating Establishment,d781447b-04cd-4fec-bf96-906984cfa60e,520512
Ananas (S1) @ The Food Inn Yew Tee,"61 CHOA CHU KANG DRIVE #01-04 YEW TEE MRT STATION (PART A), Stall 1 689715",Hawker,EEHK20240000628,Eating Establishment,f06aefc0-260d-44ec-aec0-67d75bc5745e,689715
Ananas Cafe,802 BUKIT BATOK WEST AVENUE 5 #01-08 BUKIT GOMBAK MRT STATION 659083,Snack Bar / Bakery,EESB20250000656,Eating Establishment,b4d7ec40-07ae-4c4c-b987-173cdddd51e9,659083
Ananas Cafe,10 CHOA CHU KANG AVENUE 4 #01-09 CHOA CHU KANG MRT STATION 689810,Restaurant,EERT20240000724,Eating Establishment,c760b35a-0964-4d8b-bbf4-6114b21c950c,689810
Ananas Cafe (S1) Padang House,"301 YISHUN AVENUE 2 #01-01 YISHUN MRT STATION Part A, (Stall 1) 769093",Hawker,EEHK20240000520,Eating Establishment,36c8b878-4ee5-4c8b-9826-e9ba283daf54,769093
ANANAS KITCHEN,1550 BEDOK NORTH AVENUE 4 #04-07 489950,Central Kitchen,FPCK20230000550,Food Preparation Area,4f734502-1455-4117-9289-f0d5432e29e7,489950
ANANAS SENGKANG,5 SENGKANG SQUARE #01-07 SENGKANG MRT STATION (NE16) (Part Right) 545062,Restaurant,EERT20250000655,Eating Establishment,d157b42a-2265-4091-955e-90f7801c5c89,545062
ANAS BAKERY,12 BEDOK NORTH DRIVE #02-15 Right Part Of 465492,Snack Bar / Bakery,EESB20230000428,Eating Establishment,730fd850-bdfe-44de-b7bd-904c2a1c9fc5,465492
ANAS BAKERY,55 SIMS AVENUE EAST #01-04 KEMBANGAN MRT STATION 416551,Snack Bar / Bakery,EESB20230001099,Eating Establishment,730fd850-bdfe-44de-b7bd-904c2a1c9fc5,416551
Anas Bakery (S2) @ Padang House Yishun Mrt,301 YISHUN AVENUE 2 #01-02/S2 YISHUN MRT STATION 769093,Hawker,EEHK20240000568,Eating Establishment,552f846e-924a-460d-94d8-ecbf0450347a,769093
Anderson Cafeteria@Tuas Checkpoint (Mngd by Foodgle Hub P/L),501 JALAN AHMAD IBRAHIM TUAS CHECK POINT 639937,Staff Canteen,EESC20240000201,Eating Establishment,ca31c3b7-1449-4bde-be38-c34cf2015b53,639937
ANDES,3 SIMEI STREET 6 #01-13 EASTPOINT MALL 528833,Restaurant,EERN21060012480,Eating Establishment,0faa4de1-f31a-4ef8-9dee-954861ff5c21,528833
ANDES,"80 AIRPORT BOULEVARD,CHANGI AIRPORT #03-18 T1, LEVEL 3 VIEWING MALL CTRL 819642",Restaurant,EERN21070012647,Eating Establishment,0faa4de1-f31a-4ef8-9dee-954861ff5c21,819642
ANDES,6 WOODLANDS SQUARE #01-13/16 WOODS SQUARE 737737,Restaurant,EERN21070012648,Eating Establishment,0faa4de1-f31a-4ef8-9dee-954861ff5c21,737737
ANDES,1 Pasir Ris Close #02-325 E!Hub @ Downtown East 519599,Restaurant,EERN21070012650,Eating Establishment,0faa4de1-f31a-4ef8-9dee-954861ff5c21,519599
ANDES,750 Chai Chee Road #01-30 Technopark @ Chai Chee 469000,Restaurant,EERN21070012652,Eating Establishment,0faa4de1-f31a-4ef8-9dee-954861ff5c21,469000
ANDES,2 JURONG EAST STREET 21 #01-96 IMM BUILDING 609601,Restaurant,EERT20240001249,Eating Establishment,0faa4de1-f31a-4ef8-9dee-954861ff5c21,609601
ANDES,1 JELEBU ROAD #03-10 BUKIT PANJANG PLAZA 677743,Restaurant,EERN21070012653,Eating Establishment,0faa4de1-f31a-4ef8-9dee-954861ff5c21,677743
ANDES,10 AIRPORT BOULEVARD #02-202 CHANGI AIRPORT TERMINAL 4 819665,Restaurant,EERT20220000657,Eating Establishment,0faa4de1-f31a-4ef8-9dee-954861ff5c21,819665
ANDES,5 CHANGI BUSINESS PARK CENTRAL 1 #02-02a CHANGI CITY POINT 486038,Restaurant,EERT20230000894,Eating Establishment,0faa4de1-f31a-4ef8-9dee-954861ff5c21,486038
Ani Yong Tau Foo,1 NORTHPOINT DRIVE CANTINE STALL 9 #02-101/102/103 NORTHPOINT CITY 768019,Hawker,EEHK20250000752,Eating Establishment,a7cb7c6e-2d20-496e-91bb-67941426d951,768019
ANN & KALSRI CHICKEN RICE (MR2) @ PREMIER @KAKI BUKIT,"8 KAKI BUKIT AVENUE 4 #02-07/10 PREMIER @ KAKI BUKIT, MR2 415875",Hawker,EEHK20250000512,Eating Establishment,7e3f32a8-5239-43f1-ba2f-33a6e7a7aea1,415875
Ann & Kalsri Chicken Rice F&B,10 SIMEI AVENUE #01-05-06 ITE COLLEGE EAST 486047,Hawker,EEH20220000033,Eating Establishment,0e05d7b0-dabb-4c30-b7f4-3c76a376539c,486047
Ann & Kalsri Chicken Rice F&B (S3) @East Gourmet ITE College East,"10 SIMEI AVENUE #02-33 ITE COLLEGE EAST, STALL 3 486047",Hawker,EEHK20240001089,Eating Establishment,61f0314b-de19-4ca8-a734-1b0ce72d6714,486047
Ann&Kalsri Chicken Rice F&B/Chinese Kitchen (S5) @Monfort Sec Sch,"50 HOUGANG AVENUE 8 MONTFORT SECONDARY SCHOOL, STALL 5 538785",Canteen,EESC20230000425,Eating Establishment,bf5797bb-911b-4508-bbc4-1256dd2a6712,538785
Anna's,681 PUNGGOL DRIVE #01-04 OASIS TERRACES 820681,Restaurant,EERT20230000129,Eating Establishment,62248ee5-adfa-4246-b3fb-3915823c2686,820681
ANNA'S X UNION THESOUPSPOON,12 KENT RIDGE CRESCENT #01-03 CENTRAL LIBRARY 119275,Restaurant,EERT20240000543,Eating Establishment,5f6d6e58-89ea-408e-bc24-065b966d22ff,119275
ANNABELLA PATISSERIE,1 SENGKANG SQUARE #01-22 COMPASS ONE 545078,Snack Bar / Bakery,EESB20240000921,Eating Establishment,1f4ae3f6-0bc3-4e2e-8adb-af78ce644180,545078
ANNABELLA PATISSERIE,1 WOODLANDS SQUARE #B1-K05 CAUSEWAY POINT 738099,Snack Bar / Bakery,EESB20240000922,Eating Establishment,1f4ae3f6-0bc3-4e2e-8adb-af78ce644180,738099
ANNABELLA PATISSERIE TRADING PTE. LTD.,20 BUKIT BATOK CRESCENT ENTERPRISE CENTRE 658080,Central Kitchen,FPCK20250000477,Food Preparation Area,5ff7f0cb-b316-4482-b1b3-dd7bfaa6ee29,658080
Apma Foods,107 LORONG 1 TOA PAYOH #01-264 TOA PAYOH NORTH 310107,Restaurant,EERT20230000882,Eating Establishment,e4b544ed-9ac9-4596-a9b4-2b397549f129,310107
APS BAKE KITCHEN,30 CASHEW ROAD ASSUMPTION PATHWAY SCHOOL 679697,Central Kitchen,FPCK20250000142,Food Preparation Area,a4acab3e-66ca-43b1-91b7-68585bfbe288,679697
APSN Cafe for All - Centre for Adults.,11 JALAN UBI #01-51 KEMBANGAN-CHAI CHEE COMMUNITY HUB 409074,Restaurant,EERT20250000193,Eating Establishment,243bb4b3-54fc-4a4a-ba5f-df8076f67f03,409074
APSN Ltd - Centre for Adults (Bakery 1),11 JALAN UBI #01-31 KEMBANGAN-CHAI CHEE COMMUNITY HUB 409074,Catering Company,FPCA20250000192,Food Preparation Area,84094027-3b07-4220-bac3-bdb7bf10f03e,409074
Ariff's,451 JURONG WEST STREET 42 #01-174 640451,Restaurant,EERT20240001282,Eating Establishment,e8ba6fb7-0b2d-48d5-8b3d-9a0c5b80a73e,640451
Ark Hot Kitchen @ Assumption Pathway School,30 CASHEW ROAD ASSUMPTION PATHWAY SCHOOL 679697,Catering Company,FPCA20220000058,Food Preparation Area,bab15e5f-a3fe-406e-b7bd-6dacad0b77e4,679697
ARNOLD'S,51 TELOK BLANGAH CRESCENT #01-02 RADIN MAS COMMUNITY CLUB 098917,Restaurant,EERT25100000112,Eating Establishment,571266fe-a5d4-499d-9f7c-fd6edf1a9f34,098917
ARNOLD'S,5 TAMPINES AVENUE 3 #02-07 TAMPINES WEST COMMUNITY CLUB 529705,Restaurant,EERN21060012496,Eating Establishment,571266fe-a5d4-499d-9f7c-fd6edf1a9f34,529705
ARNOLD'S,51 YISHUN CENTRAL 1 #01-04 YISHUN 10 CINEMA CINEPLEX 768794,Restaurant,EERN21060012555,Eating Establishment,571266fe-a5d4-499d-9f7c-fd6edf1a9f34,768794
ARNOLD'S,21 HOUGANG STREET 51 #01-49 HOUGANG GREEN SHOPPING MALL 538719,Restaurant,EERN21060012494,Eating Establishment,571266fe-a5d4-499d-9f7c-fd6edf1a9f34,538719
ARNOLD'S,150 PANDAN GARDENS #01-02 AYER RAJAH COMMUNITY CENTRE 609335,Restaurant,EERT20230001072,Eating Establishment,571266fe-a5d4-499d-9f7c-fd6edf1a9f34,609335
ARNOLD'S,191 SIN MING AVENUE #02-02 Marymount CC 575738,Restaurant,EERT20230001335,Eating Establishment,571266fe-a5d4-499d-9f7c-fd6edf1a9f34,575738
ARNOLD'S,215 BEDOK NORTH STREET 1 #01-83 460215,Restaurant,EERN21060012495,Eating Establishment,571266fe-a5d4-499d-9f7c-fd6edf1a9f34,460215
ARNOLD'S,810 GEYLANG ROAD #02-99/10 CITY PLAZA 409286,Restaurant,EERN21060012493,Eating Establishment,571266fe-a5d4-499d-9f7c-fd6edf1a9f34,409286
ARTEASE CAFE,1 PUNGGOL DRIVE #02-45 ONE PUNGGOL 828629,Restaurant,EERT20230001273,Eating Establishment,d3fac8ea-3845-4de7-bb71-c4a6aebaf302,828629
ARTEASE CAFE,900 SOUTH WOODLANDS DRIVE #01-03 WOODLANDS CIVIC CENTRE 730900,Restaurant,EERT20230001274,Eating Establishment,d3fac8ea-3845-4de7-bb71-c4a6aebaf302,730900
ARTEASE CAFE,5 WOODLANDS AVENUE 9 #01-01 REPUBLIC POLYTECHNIC 738962,Restaurant,EERT20230001275,Eating Establishment,d3fac8ea-3845-4de7-bb71-c4a6aebaf302,738962
ARTEASE CAFE,27 WOODLANDS AVENUE 9 #01-03 REPUBLIC POLYTECHNIC 737909,Restaurant,EERT20250000762,Eating Establishment,d3fac8ea-3845-4de7-bb71-c4a6aebaf302,737909
Asam Tree (S7) @ Broadway Coffeeshop,"155 BUKIT BATOK STREET 11 #01-322, STALL 7 650155",Hawker,EEHN21090012685,Eating Establishment,3f4bc855-b32d-4123-b72b-960264441e38,650155
"ASAM TREE CAFE, BAKERY AND RESTAURANT",709 ANG MO KIO AVENUE 8 #01-2609 560709,Restaurant,EERT20230000647,Eating Establishment,fc7d0e16-0124-44ca-bf79-aadcff8d3187,560709
Asam Tree Malay Cuisine (S5) @ Kopitiam KTPH,"90 YISHUN CENTRAL #01-12 KHOO TECK PUAT HOSPITAL, Stall 5 768828",Hawker,EEHK20240001195,Eating Establishment,427efe28-b234-4733-8af7-0500011367af,768828
Asam Tree Nasi Padang,"470 LORONG 6 TOA PAYOH MR2, Fork & Spoon Toa Payoh #02-70 HDB HUB 310470",Hawker,EEHK20250000624,Eating Establishment,4921c3d0-f6e2-467a-9150-910e8174b587,310470
ASAM TREE PTE. LTD.,15 WOODLANDS LOOP #04-27 738322,Catering Company,FPCA20250000623,Food Preparation Area,c07bc7e0-0156-48de-952d-ca00994b605c,738322
ASAM TREE SNACK & NASI LEMAK,100 HOUGANG AVENUE 10 #01-03 KANG KAR MALL 538767,Snack Bar / Bakery,EEBN21040012186,Eating Establishment,22800df1-62a2-4887-a9b1-dd43fae4459f,538767
Asia Scrambled Egg,"1 CREATE WAY #01-04 FINE FOOD U TOWN NUS, STALL 4 138602",Hawker,EEHK20250000786,Eating Establishment,e3568c88-ea10-4b0e-9b66-4888859f19e3,138602
ASIAN COUNTER @ CAROUSEL,25 SCOTTS ROAD SCOTTSWALK 228220,Food Station,EEDN21110000187,Eating Establishment,2478fce4-2b47-45e8-a572-d3be33a18db2,228220
ASIAN CUISINE/FRUITS/NOODLE/INDIAN/MALAY/WESTERN @ F10 (MANAGED BY CURATE KITCHEN),1 NORTH COAST DRIVE 757432,Staff Canteen,EESC20250000226,Eating Establishment,7c621785-5af0-491f-ba2d-b0a8b6c4f19e,757432
Asian Delights @ Bistro Box NUS,"3A ENGINEERING DRIVE 2 Faculty Of Engineering (Level 1), STALL 2 117275",Hawker,EEHN21080012608,Eating Establishment,aa181053-066a-4079-a515-02447f2a1746,117275
ASIAN KITCHEN @ ORCHARD HOTEL,"442 ORCHARD ROAD ORCHARD HOTEL, LEVEL 2, ASIAN KITCHEN 238879",Central Kitchen,FPCK20230001248,Food Preparation Area,4db0cf0f-8f34-4cf6-84c6-3edad044308e,238879
Atrium Kitchen @ Holiday Inn Singapore Atrium,317 OUTRAM ROAD #04-00 HOLIDAY INN SINGAPORE ATRIUM 169075,Central Kitchen,FPCN21120001634,Food Preparation Area,5d05fdd7-d64f-464c-a0a9-e9d511d0efb5,169075
Atrium Restaurant @ Holiday Inn Singapore Atrium,317 OUTRAM ROAD #04-00 HOLIDAY INN SINGAPORE ATRIUM 169075,Restaurant,EERN21120013309,Eating Establishment,910bf7f4-e569-4828-861a-3d5fb6315e84,169075
Auntie Anne's,1 SENGKANG SQUARE #B1-18 COMPASS ONE 545078,Snack Bar / Bakery,EESB20220000911,Eating Establishment,b75b12a6-173e-403b-984f-ea338662de63,545078
Auntie Anne's,1 JURONG WEST CENTRAL 2 #01-K2 JURONG POINT 648886,Restaurant,EERT20240001138,Eating Establishment,b75b12a6-173e-403b-984f-ea338662de63,648886
Auntie Anne's,930 YISHUN AVENUE 2 #B1-25 769098,Snack Bar / Bakery,EEBN21110012959,Eating Establishment,b75b12a6-173e-403b-984f-ea338662de63,769098
Auntie Anne's,23 SERANGOON CENTRAL #03-K10 NEX 556083,Snack Bar / Bakery,EEBN21110012952,Eating Establishment,b75b12a6-173e-403b-984f-ea338662de63,556083
Auntie Anne's,68 ORCHARD ROAD #B2-37 PLAZA SINGAPURA 238839,Snack Bar / Bakery,EEBN21110012953,Eating Establishment,b75b12a6-173e-403b-984f-ea338662de63,238839
Auntie Anne's,53 ANG MO KIO AVENUE 3 #01-09/10 AMK HUB 569933,Snack Bar / Bakery,EEBN21110012954,Eating Establishment,b75b12a6-173e-403b-984f-ea338662de63,569933
Auntie Anne's,"10 PAYA LEBAR ROAD #B2-K7 PAYA LEBAR QUARTER,B2-K7 409057",Snack Bar / Bakery,EEBN21110012955,Eating Establishment,b75b12a6-173e-403b-984f-ea338662de63,409057
Auntie Anne's,80 MARINE PARADE ROAD #B1-08 PARKWAY PARADE 449269,Snack Bar / Bakery,EEBN21110012956,Eating Establishment,b75b12a6-173e-403b-984f-ea338662de63,449269
Auntie Anne's,78 AIRPORT BOULEVARD #B2-272 JEWEL CHANGI AIRPORT 819666,Snack Bar / Bakery,EEBN21110012957,Eating Establishment,b75b12a6-173e-403b-984f-ea338662de63,819666
Auntie Anne's,1 HARBOUR FRONT WALK #B2-K6 VIVO CITY 098585,Snack Bar / Bakery,EEBN21110012958,Eating Establishment,b75b12a6-173e-403b-984f-ea338662de63,098585
Auntie Anne's,83 PUNGGOL CENTRAL #B1-K13A WATERWAY POINT 828761,Snack Bar / Bakery,EESB20220000303,Eating Establishment,b75b12a6-173e-403b-984f-ea338662de63,828761
Auntie Anne's,50 JURONG GATEWAY ROAD #B1-32 JEM 608549,Snack Bar / Bakery,EESB20220000455,Eating Establishment,b75b12a6-173e-403b-984f-ea338662de63,608549
Auntie Anne's,11 BIDADARI PARK DRIVE #B1-K22 THE WOODLEIGH MALL 367803,Snack Bar / Bakery,EESB20230000768,Eating Establishment,b75b12a6-173e-403b-984f-ea338662de63,367803
Auntie Anne's,290 ORCHARD ROAD #B1-K34 THE PARAGON 238859,Snack Bar / Bakery,EESB20230001086,Eating Establishment,b75b12a6-173e-403b-984f-ea338662de63,238859
Auntie Anne's,17 PETIR ROAD #B2-31 HILLION MALL 678278,Snack Bar / Bakery,EESB20230001185,Eating Establishment,b75b12a6-173e-403b-984f-ea338662de63,678278
Aunty Rosie,110 SENGKANG EAST WAY #02-09 SENGKANG GENERAL HOSPITAL 544886,Restaurant,EERN20120011969,Eating Establishment,a15cc790-7f68-4075-841d-fbd1710c330f,544886
AYAM PENYET,"10 BUANGKOK VIEW 3 BUANGKOK GREEN MEDICAL PARK (ADMIN BLDG), INSTITUTE OF MENTAL HEALTH, (Stall 3) 539747",Hawker,EEHK20250000609,Eating Establishment,6c082e9c-46cb-44cd-9683-5d1c724067e2,539747
AYAM PENYET PRESIDENT,112 EAST COAST ROAD #04-07 112 KATONG 428802,Restaurant,EERT20220000809,Eating Establishment,fc7a97bd-0df5-4190-85b8-ee7c7c2ef09d,428802
AYAM PENYET PRESIDENT,1 PASIR RIS CENTRAL STREET 3 #03-06/K03 518457,Restaurant,EERT20240000042,Eating Establishment,fc7a97bd-0df5-4190-85b8-ee7c7c2ef09d,518457
AYAM PENYET PRESIDENT,1 NORTH COAST AVENUE #01-03 1 NORTH COAST 737663,Restaurant,EERT20240000090,Eating Establishment,fc7a97bd-0df5-4190-85b8-ee7c7c2ef09d,737663
AYAM PENYET PRESIDENT,1 HARBOUR FRONT WALK #B2-23F VIVO CITY 098585,Restaurant,EERN21100012944,Eating Establishment,fc7a97bd-0df5-4190-85b8-ee7c7c2ef09d,098585
AYAM PENYET PRESIDENT,930 YISHUN AVENUE 2 #B1-54 NORTHPOINT 769098,Restaurant,EERN21100012945,Eating Establishment,fc7a97bd-0df5-4190-85b8-ee7c7c2ef09d,769098
AYAM PENYET PRESIDENT,445 BEDOK NORTH STREET 1 #01-07 DJITSUN MALL BEDOK 469661,Restaurant,EERN21100012950,Eating Establishment,fc7a97bd-0df5-4190-85b8-ee7c7c2ef09d,469661
AYAM PENYET PRESIDENT,2 TAMPINES CENTRAL 5 #B1-20 CENTURY SQUARE 529509,Restaurant,EERN21110012954,Eating Establishment,fc7a97bd-0df5-4190-85b8-ee7c7c2ef09d,529509
AYAM PENYET PRESIDENT,2 TAI THONG CRESCENT #01-15 THE VENUE SHOPPES 347836,Restaurant,EERT20220000810,Eating Establishment,fc7a97bd-0df5-4190-85b8-ee7c7c2ef09d,347836
AYAM PENYET PRESIDENT,3151 COMMONWEALTH AVENUE WEST #01-19/23 GRANTRAL MALL @ CLEMENTI 129581,Restaurant,EERT20230000938,Eating Establishment,fc7a97bd-0df5-4190-85b8-ee7c7c2ef09d,129581
AYAM PENYET PRESIDENT,304 ORCHARD ROAD #03-36/37 LUCKY PLAZA 238863,Restaurant,EERX21100012946,Eating Establishment,fc7a97bd-0df5-4190-85b8-ee7c7c2ef09d,238863
AYAM PENYET PRESIDENT,17 PETIR ROAD #B2-57 & 58 HILLION MALL 678278,Restaurant,EERX21100012948,Eating Establishment,fc7a97bd-0df5-4190-85b8-ee7c7c2ef09d,678278
AYAM PENYET PRESIDENT,1 Stadium Place #01-23 397628,Restaurant,EERX21110012953,Eating Establishment,fc7a97bd-0df5-4190-85b8-ee7c7c2ef09d,397628
AYAM PENYET PRESIDENT,25 HARPER ROAD #08-03 HARPER POINT 369683,Central Kitchen,FPCK20220000808,Food Preparation Area,fc7a97bd-0df5-4190-85b8-ee7c7c2ef09d,369683
Ayam Penyet President Express,1187 UPPER SERANGOON ROAD #01-17 THE MIDTOWN 533971,Snack Bar / Bakery,EEBN21110012907,Eating Establishment,72a7576a-da71-424a-8f8f-c8e15583f131,533971
Ayam Penyet Ria,33 CHIN BEE CRESCENT Kitchen 12 #01-02 619901,Hawker,EEHK25120000019,Eating Establishment,eb1e3e82-e6d9-4f05-854f-be19d5f5031e,619901
Ayam Penyet Ria,1 JURONG WEST CENTRAL 2 #B1-06 JURONG POINT 648886,Restaurant,EERN21030012193,Eating Establishment,eb1e3e82-e6d9-4f05-854f-be19d5f5031e,648886
Ayam Penyet Ria,11 RIVERVALE CRESCENT #01-08/09/10 RIVERVALE MALL 545082,Restaurant,EERN21030012198,Eating Establishment,eb1e3e82-e6d9-4f05-854f-be19d5f5031e,545082
Ayam Penyet Ria,249 VICTORIA STREET #01 Bugis Village 188034,Restaurant,EERT20220001059,Eating Establishment,eb1e3e82-e6d9-4f05-854f-be19d5f5031e,188034
Ayam Penyet Ria,6 WOODLANDS SQUARE #B2-03 WOODS SQUARE 737737,Restaurant,EERN21030012196,Eating Establishment,eb1e3e82-e6d9-4f05-854f-be19d5f5031e,737737
Ayam Penyet Ria,304 ORCHARD ROAD #04-25/26/27 LUCKY PLAZA 238863,Restaurant,EERN21030012197,Eating Establishment,eb1e3e82-e6d9-4f05-854f-be19d5f5031e,238863
